0.452452,0.455455,0.47747700000000004,0.531532,0.507508,0.44043999999999994,0.507508,0.648649,0.45145100000000005,0.497497,0.18118099999999998,0.49549499999999996,0.452452,0.5405409999999999,0.511512,0.575576,0.45745699999999995,0.544545,0.476476,0.484484,0.504505,0.42442399999999997,0.384384,0.434434,0.518519,0.516517,0.517518,0.516517,0.472472,0.47747700000000004,0.492492,0.46446400000000004,0.658659,0.628629,0.535536,0.419419,0.514515,0.475475,0.48848800000000003,0.524525,0.528529,0.5335340000000001,0.568569,0.47147100000000003,0.44043999999999994,0.515516,0.401401,0.463463,0.48548500000000006,0.511512
0.587588,0.434434,0.54955,0.504505,0.521522,0.49949899999999997,0.551552,0.48848800000000003,0.433433,0.44744700000000004,0.43143100000000006,0.47047,0.473473,0.442442,0.44744700000000004,0.404404,0.51952,0.467467,0.503504,0.49549499999999996,0.455455,0.517518,0.5105109999999999,0.551552,0.47747700000000004,0.5105109999999999,0.435435,0.48048,0.5065069999999999,0.484484,0.489489,0.48048,0.46946899999999997,0.528529,0.46146099999999995,0.5265270000000001,0.523524,0.46946899999999997,0.49849799999999994,0.503504,0.500501,0.442442,0.463463,0.311311,0.538539,0.46546499999999996,0.54955,0.44844799999999996,0.338338,0.513514
0.44844799999999996,0.46846800000000005,0.544545,0.516517,0.472472,0.46046000000000004,0.524525,0.48548500000000006,0.542543,0.516517,0.593594,0.49049,0.487487,0.525526,0.497497,0.5855859999999999,0.5295300000000001,0.507508,0.560561,0.472472,0.572573,0.544545,0.466466,0.47447399999999995,0.551552,0.47747700000000004,0.535536,0.522523,0.435435,0.47147100000000003,0.489489,0.48548500000000006,0.46546499999999996,0.43143100000000006,0.523524,0.46446400000000004,0.43743699999999996,0.523524,0.45745699999999995,0.5065069999999999,0.517518,0.56957,0.503504,0.606607,0.49549499999999996,0.48548500000000006,0.45445399999999997,0.47047,0.650651,0.5065069999999999
0.49549499999999996,0.455455,0.47747700000000004,0.438438,0.50951,0.5295300000000001,0.47747700000000004,0.415415,0.501502,0.419419,0.698699,0.508509,0.493493,0.458458,0.49449399999999993,0.591592,0.566567,0.475475,0.500501,0.46446400000000004,0.503504,0.536537,0.43743699999999996,0.56957,0.473473,0.486486,0.5265270000000001,0.433433,0.44043999999999994,0.46546499999999996,0.517518,0.5295300000000001,0.398398,0.377377,0.496496,0.553554,0.536537,0.493493,0.49549499999999996,0.45745699999999995,0.49449399999999993,0.565566,0.44744700000000004,0.545546,0.513514,0.45745699999999995,0.602603,0.473473,0.572573,0.45445399999999997
0.466466,0.432432,0.512513,0.5395399999999999,0.46446400000000004,0.429429,0.5395399999999999,0.387387,0.523524,0.47747700000000004,0.45145100000000005,0.491491,0.475475,0.564565,0.41141099999999997,0.44844799999999996,0.449449,0.452452,0.46446400000000004,0.508509,0.582583,0.513514,0.508509,0.538539,0.492492,0.47847799999999996,0.45645600000000003,0.5025029999999999,0.5475479999999999,0.446446,0.491491,0.48848800000000003,0.385385,0.50951,0.455455,0.42442399999999997,0.45045,0.46546499999999996,0.487487,0.50951,0.517518,0.462462,0.536537,0.426426,0.463463,0.500501,0.560561,0.45645600000000003,0.435435,0.486486
0.516517,0.453453,0.487487,0.49849799999999994,0.528529,0.46446400000000004,0.441441,0.348348,0.516517,0.47147100000000003,0.667668,0.46146099999999995,0.493493,0.537538,0.56957,0.401401,0.489489,0.511512,0.496496,0.48148100000000005,0.459459,0.584585,0.524525,0.545546,0.48548500000000006,0.505506,0.429429,0.49049,0.45645600000000003,0.45045,0.555556,0.46846800000000005,0.316316,0.429429,0.5295300000000001,0.46846800000000005,0.505506,0.401401,0.523524,0.5335340000000001,0.531532,0.435435,0.445445,0.428428,0.417417,0.458458,0.557558,0.489489,0.435435,0.491491
0.5775779999999999,0.476476,0.525526,0.613614,0.46846800000000005,0.44744700000000004,0.515516,0.496496,0.47747700000000004,0.41341300000000003,0.5715720000000001,0.492492,0.48548500000000006,0.560561,0.483483,0.49549499999999996,0.50951,0.5405409999999999,0.442442,0.449449,0.5105109999999999,0.46946899999999997,0.48548500000000006,0.418418,0.463463,0.556557,0.476476,0.463463,0.49949899999999997,0.513514,0.521522,0.520521,0.476476,0.538539,0.467467,0.44444399999999995,0.514515,0.5305310000000001,0.473473,0.507508,0.5715720000000001,0.492492,0.578579,0.657658,0.406406,0.5265270000000001,0.389389,0.46146099999999995,0.648649,0.484484
0.5305310000000001,0.459459,0.514515,0.49049,0.504505,0.496496,0.487487,0.384384,0.434434,0.513514,0.584585,0.466466,0.484484,0.45445399999999997,0.46446400000000004,0.45745699999999995,0.5025029999999999,0.535536,0.523524,0.48848800000000003,0.555556,0.483483,0.536537,0.590591,0.522523,0.48548500000000006,0.455455,0.459459,0.46446400000000004,0.500501,0.512513,0.491491,0.372372,0.43743699999999996,0.49849799999999994,0.516517,0.525526,0.476476,0.417417,0.5105109999999999,0.462462,0.466466,0.401401,0.388388,0.5435439999999999,0.439439,0.60961,0.51952,0.351351,0.462462
0.508509,0.512513,0.5405409999999999,0.479479,0.49949899999999997,0.524525,0.438438,0.421421,0.5065069999999999,0.476476,0.700701,0.47147100000000003,0.497497,0.527528,0.484484,0.598599,0.5475479999999999,0.453453,0.497497,0.45645600000000003,0.48848800000000003,0.455455,0.45745699999999995,0.535536,0.5395399999999999,0.45145100000000005,0.546547,0.48148100000000005,0.45145100000000005,0.5395399999999999,0.6146149999999999,0.466466,0.396396,0.35535500000000003,0.46446400000000004,0.532533,0.5435439999999999,0.472472,0.5105109999999999,0.505506,0.5405409999999999,0.553554,0.432432,0.597598,0.47147100000000003,0.453453,0.541542,0.449449,0.633634,0.453453
0.47747700000000004,0.42041999999999996,0.522523,0.513514,0.535536,0.557558,0.45445399999999997,0.628629,0.48148100000000005,0.472472,0.580581,0.49849799999999994,0.489489,0.524525,0.45045,0.630631,0.47847799999999996,0.556557,0.463463,0.46446400000000004,0.418418,0.44844799999999996,0.584585,0.46446400000000004,0.489489,0.47847799999999996,0.558559,0.472472,0.497497,0.48848800000000003,0.534535,0.47447399999999995,0.640641,0.407407,0.435435,0.590591,0.491491,0.49849799999999994,0.489489,0.524525,0.46846800000000005,0.580581,0.351351,0.5435439999999999,0.57958,0.41441400000000006,0.433433,0.5295300000000001,0.576577,0.511512
